"CustomerID";"Gender";"Age";"Geography";"Tenure";"Contract";"MonthlyCharges";"SupportTickets";"UsageScore";"Churn";"TotalCharges"
"CUST-4950";"Female";"3. Senior (51+)";"West";57;"Two year";89.62;2;50.2;0;5108.34
"CUST-4951";"Male";"3. Senior (51+)";"East";42;"Monthly";73.17;2;58.5;1;3073.14
"CUST-4952";"Male";"2. Adult (31-50)";"North";30;"Two year";113.67;10;38.65;1;3410.1
"CUST-4953";"Female";"2. Adult (31-50)";"North";6;"One year";118.12;1;52.96;0;708.72
"CUST-4954";"Non-binary";"3. Senior (51+)";"West";58;"Two year";77.12;0;56.15;0;4472.96
"CUST-4955";"Male";"3. Senior (51+)";"South";17;"Monthly";74.15;10;36.96;0;1260.55
"CUST-4956";"Male";"1. Young Adult (18-30)";"East";70;"Monthly";35.79;0;10.12;0;2505.3
"CUST-4957";"Female";"2. Adult (31-50)";"South";49;"Monthly";58.12;8;22.42;1;2847.88
"CUST-4958";"Male";"2. Adult (31-50)";"West";39;"Monthly";87.99;0;82.35;1;3431.61
"CUST-4959";"Non-binary";"3. Senior (51+)";"North";45;"Monthly";52.55;2;56.4;1;2364.75
"CUST-4960";"Non-binary";"3. Senior (51+)";"North";20;"Monthly";109.67;1;53.01;1;2193.4
"CUST-4961";"Male";"3. Senior (51+)";"West";45;"Two year";106.52;0;56.4;0;4793.4
"CUST-4962";"Non-binary";"1. Young Adult (18-30)";"North";50;"Monthly";26.71;0;54.57;0;1335.5
"CUST-4963";"Female";"3. Senior (51+)";"South";40;"Monthly";83.06;3;54.99;0;3322.4
"CUST-4964";"Non-binary";"1. Young Adult (18-30)";"North";6;"Monthly";73.48;0;52.96;0;440.88
"CUST-4965";"Female";"3. Senior (51+)";"South";49;"Monthly";86.79;0;54.7;1;4252.71
"CUST-4966";"Male";"3. Senior (51+)";"West";59;"Monthly";37.07;2;50.64;1;2187.13
"CUST-4967";"Male";"3. Senior (51+)";"North";67;"Monthly";87.88;3;95.58;1;5887.96
"CUST-4968";"Female";"2. Adult (31-50)";"West";34;"One year";74.77;1;52.64;0;2542.18
"CUST-4969";"Male";"3. Senior (51+)";"East";65;"Monthly";20.29;0;55.95;1;1318.85
"CUST-4970";"Non-binary";"1. Young Adult (18-30)";"North";62;"Two year";67.05;8;38.27;1;4157.1
"CUST-4971";"Male";"1. Young Adult (18-30)";"North";72;"One year";93.91;2;97.71;0;6761.52
"CUST-4972";"Male";"1. Young Adult (18-30)";"North";44;"One year";100.06;3;56.45;1;4402.64
"CUST-4973";"Female";"2. Adult (31-50)";"West";39;"Monthly";46.26;1;59.64;0;1804.14
"CUST-4974";"Female";"3. Senior (51+)";"South";33;"Two year";57.37;2;54.53;0;1893.21
"CUST-4975";"Non-binary";"2. Adult (31-50)";"West";20;"Two year";62.49;0;61.42;0;1249.8
"CUST-4976";"Non-binary";"1. Young Adult (18-30)";"South";60;"One year";85.69;0;57.22;0;5141.4
"CUST-4977";"Female";"4. Unkownn/Missing";"East";53;"Monthly";34.44;2;55.3;1;1825.32
"CUST-4978";"Female";"2. Adult (31-50)";"South";54;"Two year";111.27;0;85.47;1;6008.58
"CUST-4979";"Female";"1. Young Adult (18-30)";"West";69;"Monthly";26.46;0;57.1;0;1825.74
"CUST-4980";"Non-binary";"2. Adult (31-50)";"West";12;"Monthly";102.05;0;21.9;1;1224.6
"CUST-4981";"Female";"1. Young Adult (18-30)";"South";9;"Monthly";97.64;0;74.08;0;878.76
"CUST-4982";"Non-binary";"2. Adult (31-50)";"South";18;"Monthly";90.54;1;51.92;1;1629.72
"CUST-4983";"Male";"2. Adult (31-50)";"South";38;"Monthly";82.54;0;53.79;0;3136.52
"CUST-4984";"Male";"4. Unkownn/Missing";"North";30;"One year";25.88;3;57.44;0;776.4
"CUST-4985";"Female";"3. Senior (51+)";"North";47;"Monthly";26.51;1;52.58;0;1245.97
"CUST-4986";"Male";"1. Young Adult (18-30)";"East";56;"Two year";33.48;1;63.17;1;1874.88
"CUST-4987";"Female";"1. Young Adult (18-30)";"South";18;"One year";49.06;0;51.92;0;883.08
"CUST-4988";"Male";"3. Senior (51+)";"West";50;"Monthly";56.18;3;54.57;1;2809.0
"CUST-4989";"Female";"2. Adult (31-50)";"South";40;"One year";30.02;3;54.99;0;1200.8
"CUST-4990";"Female";"2. Adult (31-50)";"East";23;"One year";98.49;0;56.11;0;2265.27
"CUST-4991";"Female";"1. Young Adult (18-30)";"South";39;"One year";72.27;0;59.64;0;2818.53
"CUST-4992";"Male";"2. Adult (31-50)";"East";20;"Monthly";99.08;0;53.01;1;1981.6
"CUST-4993";"Female";"3. Senior (51+)";"East";29;"Monthly";70.02;3;60.59;0;2030.58
"CUST-4994";"Female";"1. Young Adult (18-30)";"North";23;"Monthly";85.35;3;79.24;0;1963.05
"CUST-4995";"Female";"3. Senior (51+)";"South";7;"Monthly";79.48;2;59.79;0;556.36
"CUST-4996";"Male";"2. Adult (31-50)";"South";34;"Monthly";47.76;3;52.64;1;1623.84
"CUST-4997";"Male";"2. Adult (31-50)";"West";58;"Two year";45.23;3;39.0;0;2623.34
"CUST-4998";"Male";"2. Adult (31-50)";"East";61;"Two year";42.53;0;81.01;0;2594.33
"CUST-4999";"Female";"1. Young Adult (18-30)";"South";37;"One year";41.87;0;54.96;0;1549.19
"CUST-5000";"Female";"2. Adult (31-50)";"West";15;"Monthly";81.96;2;53.77;1;1229.4
"CUST-5001";"Female";"2. Adult (31-50)";"North";13;"One year";50.92;9;23.64;0;661.96
"CUST-5002";"Female";"2. Adult (31-50)";"North";12;"Monthly";107.87;0;61.39;0;1294.44
"CUST-5003";"Female";"3. Senior (51+)";"South";61;"One year";69.57;0;55.13;0;4243.77
"CUST-5004";"Female";"2. Adult (31-50)";"South";44;"Two year";79.9;3;56.45;0;3515.6
"CUST-5005";"Male";"3. Senior (51+)";"East";2;"Monthly";109.19;0;66.31;1;218.38
"CUST-5006";"Female";"3. Senior (51+)";"West";34;"One year";90.13;0;27.29;0;3064.42
"CUST-5007";"Male";"3. Senior (51+)";"South";24;"One year";115.4;0;50.66;0;2769.6
"CUST-5008";"Female";"2. Adult (31-50)";"North";28;"Monthly";102.2;0;53.86;1;2861.6
"CUST-5009";"Male";"3. Senior (51+)";"East";58;"Monthly";91.4;0;56.15;0;5301.2
"CUST-5010";"Non-binary";"1. Young Adult (18-30)";"East";59;"Monthly";45.45;0;50.64;1;2681.55
"CUST-5011";"Male";"2. Adult (31-50)";"North";52;"One year";60.81;3;54.79;0;3162.12
"CUST-5012";"Female";"2. Adult (31-50)";"West";15;"Monthly";99.5;0;53.77;1;1492.5
"CUST-5013";"Male";"3. Senior (51+)";"South";5;"One year";80.39;0;4.280000000000001;1;401.95
"CUST-5014";"Non-binary";"3. Senior (51+)";"West";52;"Two year";30.14;0;84.13;1;1567.28
"CUST-5015";"Male";"3. Senior (51+)";"South";66;"One year";100.27;0;54.86;1;6617.82
"CUST-5016";"Male";"3. Senior (51+)";"East";67;"Monthly";106.36;1;52.82;1;7126.12
"CUST-5017";"Female";"2. Adult (31-50)";"West";49;"Two year";65.39;0;26.76;0;3204.11
"CUST-5018";"Non-binary";"2. Adult (31-50)";"West";55;"Monthly";62.06;1;89.48;1;3413.3
"CUST-5019";"Non-binary";"1. Young Adult (18-30)";"North";51;"Two year";102.84;2;57.9;0;5244.84
"CUST-5020";"Non-binary";"1. Young Adult (18-30)";"West";59;"Monthly";60.0;0;58.52;0;3540.0
"CUST-5021";"Female";"2. Adult (31-50)";"North";59;"Monthly";107.4;0;50.64;0;6336.6
"CUST-5022";"Female";"3. Senior (51+)";"North";22;"One year";103.33;2;58.01;1;2273.26
"CUST-5023";"Male";"3. Senior (51+)";"South";44;"Monthly";64.67;2;56.45;0;2845.48
"CUST-5024";"Non-binary";"3. Senior (51+)";"South";50;"Monthly";115.86;0;88.07;0;5793.0
"CUST-5025";"Male";"3. Senior (51+)";"West";11;"Monthly";39.44;1;42.83;1;433.84
"CUST-5026";"Non-binary";"3. Senior (51+)";"South";38;"Two year";85.11;1;53.79;0;3234.18
"CUST-5027";"Female";"2. Adult (31-50)";"South";1;"One year";82.53;1;35.05;0;82.53
"CUST-5028";"Male";"3. Senior (51+)";"West";65;"One year";73.14;0;48.57;0;4754.1
"CUST-5029";"Non-binary";"4. Unkownn/Missing";"West";29;"One year";90.25;2;55.42;1;2617.25
"CUST-5030";"Female";"1. Young Adult (18-30)";"South";15;"Monthly";114.47;2;66.63;0;1717.05
"CUST-5031";"Non-binary";"3. Senior (51+)";"East";7;"One year";115.48;0;39.76;0;808.36
"CUST-5032";"Female";"3. Senior (51+)";"North";18;"Two year";103.84;0;75.27;1;1869.12
"CUST-5033";"Non-binary";"2. Adult (31-50)";"North";72;"Monthly";54.97;3;54.68;0;3957.84
"CUST-5034";"Non-binary";"3. Senior (51+)";"South";31;"Monthly";112.91;6;36.85;0;3500.21
"CUST-5035";"Female";"2. Adult (31-50)";"West";30;"Two year";22.89;0;53.14;0;686.7
"CUST-5036";"Male";"3. Senior (51+)";"West";48;"Two year";75.08;0;59.96;0;3603.84
"CUST-5037";"Male";"2. Adult (31-50)";"East";53;"Monthly";39.96;0;55.36;1;2117.88
"CUST-5038";"Female";"2. Adult (31-50)";"West";68;"One year";49.52;1;86.18;0;3367.36
"CUST-5039";"Male";"2. Adult (31-50)";"North";20;"Monthly";37.92;0;53.01;0;758.4
"CUST-5040";"Female";"2. Adult (31-50)";"West";38;"Monthly";99.05;3;43.38;0;3763.9
"CUST-5041";"Female";"2. Adult (31-50)";"North";52;"Two year";94.65;0;83.88;0;4921.8
"CUST-5042";"Female";"3. Senior (51+)";"West";8;"Monthly";69.94;0;56.44;1;559.52
"CUST-5043";"Male";"4. Unkownn/Missing";"West";34;"Monthly";75.82;0;52.64;0;2577.88
"CUST-5044";"Female";"2. Adult (31-50)";"South";72;"Monthly";46.37;1;33.57;1;3338.64
"CUST-5045";"Female";"2. Adult (31-50)";"East";52;"Monthly";37.22;0;54.79;1;1935.44
"CUST-5046";"Non-binary";"3. Senior (51+)";"North";45;"Monthly";49.94;0;74.25;1;2247.3
"CUST-5047";"Non-binary";"3. Senior (51+)";"North";38;"Monthly";105.83;0;55.96;0;4021.54
"CUST-5048";"Female";"2. Adult (31-50)";"West";4;"Monthly";86.46;0;43.31;0;345.84
"CUST-5049";"Non-binary";"2. Adult (31-50)";"West";58;"Monthly";57.41;0;56.15;0;3329.78
"CUST-5050";"Male";"3. Senior (51+)";"West";55;"One year";92.15;1;22.89;0;5068.25
"CUST-5051";"Female";"1. Young Adult (18-30)";"North";16;"One year";25.68;0;57.1;0;410.88
"CUST-5052";"Female";"3. Senior (51+)";"West";48;"Monthly";60.11;1;99.97;1;2885.28
"CUST-5053";"Male";"3. Senior (51+)";"South";8;"Monthly";100.5;0;45.58;0;804.0
"CUST-5054";"Female";"1. Young Adult (18-30)";"North";38;"Two year";100.89;0;31.33;0;3833.82
"CUST-5055";"Non-binary";"3. Senior (51+)";"North";41;"Two year";58.34;0;51.63;0;2391.94
"CUST-5056";"Male";"2. Adult (31-50)";"East";1;"Monthly";49.65;1;73.11;1;49.65
"CUST-5057";"Male";"3. Senior (51+)";"East";10;"One year";72.76;10;24.01;1;727.6
"CUST-5058";"Female";"3. Senior (51+)";"West";10;"Monthly";80.99;0;47.69;0;809.9
"CUST-5059";"Male";"2. Adult (31-50)";"South";22;"Monthly";40.89;0;42.63;0;899.58
"CUST-5060";"Male";"3. Senior (51+)";"South";10;"Two year";61.7;0;12.2;0;617.0
"CUST-5061";"Non-binary";"1. Young Adult (18-30)";"North";3;"Monthly";70.78;2;42.33;0;212.34
"CUST-5062";"Female";"3. Senior (51+)";"South";36;"One year";102.53;0;49.15;0;3691.08
"CUST-5063";"Male";"4. Unkownn/Missing";"North";41;"Monthly";72.15;0;92.68;0;2958.15
"CUST-5064";"Female";"3. Senior (51+)";"North";52;"Monthly";61.61;0;27.56;1;3203.72
"CUST-5065";"Female";"2. Adult (31-50)";"South";63;"One year";78.45;0;24.77;1;4942.35
"CUST-5066";"Female";"3. Senior (51+)";"West";2;"Monthly";108.7;0;42.67;1;217.4
"CUST-5067";"Female";"1. Young Adult (18-30)";"West";19;"Monthly";72.08;0;24.8;0;1369.52
"CUST-5068";"Male";"3. Senior (51+)";"West";24;"Two year";45.01;3;50.66;0;1080.24
"CUST-5069";"Female";"3. Senior (51+)";"North";30;"Monthly";116.69;3;95.28;0;3500.7
"CUST-5070";"Non-binary";"2. Adult (31-50)";"North";21;"Monthly";64.83;0;55.93;0;1361.43
"CUST-5071";"Female";"3. Senior (51+)";"North";47;"Monthly";72.45;1;52.58;0;3405.15
"CUST-5072";"Non-binary";"2. Adult (31-50)";"South";24;"Monthly";104.24;7;23.84;1;2501.76
"CUST-5073";"Male";"3. Senior (51+)";"East";2;"Monthly";66.17;1;42.67;0;132.34
"CUST-5074";"Female";"3. Senior (51+)";"South";50;"Monthly";25.54;1;90.08;0;1277.0
"CUST-5075";"Female";"2. Adult (31-50)";"South";42;"Monthly";50.33;3;58.5;1;2113.86
"CUST-5076";"Male";"3. Senior (51+)";"South";50;"Monthly";35.3;0;54.57;0;1765.0
"CUST-5077";"Female";"2. Adult (31-50)";"North";65;"Two year";75.43;2;25.79;0;4902.95
"CUST-5078";"Non-binary";"3. Senior (51+)";"East";32;"Monthly";114.6;0;51.91;1;3667.2
"CUST-5079";"Female";"3. Senior (51+)";"West";42;"One year";68.67;0;54.12;0;2884.14
"CUST-5080";"Female";"2. Adult (31-50)";"North";49;"One year";111.87;0;51.62;0;5481.63
"CUST-5081";"Male";"4. Unkownn/Missing";"North";9;"One year";96.87;5;17.61;1;871.83
"CUST-5082";"Male";"3. Senior (51+)";"North";7;"Monthly";88.59;0;54.92;1;620.13
"CUST-5083";"Female";"4. Unkownn/Missing";"South";37;"Monthly";44.78;0;54.96;0;1656.86
"CUST-5084";"Female";"4. Unkownn/Missing";"West";28;"Monthly";96.92;0;10.09;1;2713.76
"CUST-5085";"Male";"3. Senior (51+)";"South";38;"Two year";81.05;0;53.79;0;3079.9
"CUST-5086";"Male";"2. Adult (31-50)";"West";62;"Monthly";57.38;0;78.83;1;3557.56
"CUST-5087";"Female";"4. Unkownn/Missing";"West";43;"Monthly";114.17;0;93.88;1;4909.31
"CUST-5088";"Non-binary";"1. Young Adult (18-30)";"East";16;"Two year";59.55;2;17.81;0;952.8
"CUST-5089";"Female";"2. Adult (31-50)";"South";70;"Monthly";85.69;2;58.23;1;5998.3
"CUST-5090";"Male";"3. Senior (51+)";"South";35;"Monthly";40.16;0;23.14;1;1405.6
"CUST-5091";"Female";"3. Senior (51+)";"North";9;"Two year";32.28;0;58.05;0;290.52
"CUST-5092";"Female";"3. Senior (51+)";"South";42;"One year";68.02;1;70.85;0;2856.84
"CUST-5093";"Male";"3. Senior (51+)";"East";38;"One year";87.18;2;65.37;0;3312.84
"CUST-5094";"Male";"3. Senior (51+)";"South";47;"Monthly";51.75;2;81.9;0;2432.25
"CUST-5095";"Female";"2. Adult (31-50)";"East";19;"One year";93.94;0;31.39;1;1784.86
"CUST-5096";"Female";"3. Senior (51+)";"East";44;"Two year";33.83;0;56.45;0;1488.52
"CUST-5097";"Female";"2. Adult (31-50)";"East";10;"One year";68.19;0;47.69;0;681.9
"CUST-5098";"Female";"3. Senior (51+)";"West";64;"Monthly";38.78;0;49.79;0;2481.92
"CUST-5099";"Female";"3. Senior (51+)";"South";21;"Monthly";54.17;0;65.39;0;1137.57
"CUST-5100";"Non-binary";"2. Adult (31-50)";"South";18;"Monthly";71.83;0;13.69;0;1292.94
"CUST-5101";"Female";"2. Adult (31-50)";"West";62;"One year";30.56;3;52.93;0;1894.72
"CUST-5102";"Female";"3. Senior (51+)";"West";8;"One year";116.91;3;56.44;0;935.28
"CUST-5103";"Male";"1. Young Adult (18-30)";"West";27;"One year";118.35;0;87.74;0;3195.45
"CUST-5104";"Male";"4. Unkownn/Missing";"North";23;"Monthly";70.46;2;56.11;1;1620.58
"CUST-5105";"Non-binary";"3. Senior (51+)";"South";33;"Monthly";110.93;0;54.53;1;3660.69
"CUST-5106";"Male";"3. Senior (51+)";"East";28;"Two year";49.21;0;53.86;0;1377.88
"CUST-5107";"Male";"2. Adult (31-50)";"West";53;"One year";20.65;0;53.75;0;1094.45
"CUST-5108";"Female";"2. Adult (31-50)";"South";23;"One year";34.38;3;56.11;0;790.74
"CUST-5109";"Female";"3. Senior (51+)";"West";57;"One year";107.35;0;58.76;0;6118.95
"CUST-5110";"Female";"4. Unkownn/Missing";"East";0;"Two year";93.13;2;44.44;0;0.0
"CUST-5111";"Non-binary";"1. Young Adult (18-30)";"East";43;"One year";39.19;8;30.67;1;1685.17
"CUST-5112";"Female";"3. Senior (51+)";"North";16;"Monthly";39.7;2;57.1;0;635.2
"CUST-5113";"Non-binary";"2. Adult (31-50)";"West";40;"One year";108.37;8;15.51;1;4334.8
"CUST-5114";"Male";"3. Senior (51+)";"East";46;"Two year";107.7;0;31.16;1;4954.2
"CUST-5115";"Female";"1. Young Adult (18-30)";"South";62;"Two year";23.94;2;52.93;0;1484.28
"CUST-5116";"Female";"3. Senior (51+)";"East";4;"Monthly";45.5;0;82.42;0;182.0
"CUST-5117";"Non-binary";"2. Adult (31-50)";"South";59;"One year";83.99;0;14.44;1;4955.41
"CUST-5118";"Female";"2. Adult (31-50)";"North";24;"Monthly";76.63;0;16.77;1;1839.12
"CUST-5119";"Male";"3. Senior (51+)";"West";4;"One year";86.35;0;45.76;0;345.4
"CUST-5120";"Female";"2. Adult (31-50)";"West";1;"Two year";55.54;2;43.21;0;55.54
"CUST-5121";"Female";"2. Adult (31-50)";"South";10;"Monthly";36.17;3;47.69;0;361.7
"CUST-5122";"Female";"3. Senior (51+)";"South";22;"Monthly";79.35;0;48.57;1;1745.7
"CUST-5123";"Non-binary";"3. Senior (51+)";"North";68;"Monthly";33.58;1;58.58;0;2283.44
"CUST-5124";"Non-binary";"1. Young Adult (18-30)";"East";47;"Monthly";27.8;0;52.58;1;1306.6
"CUST-5125";"Non-binary";"1. Young Adult (18-30)";"West";8;"One year";54.54;0;63.99;0;436.32
"CUST-5126";"Female";"2. Adult (31-50)";"West";10;"Two year";81.52;0;15.68;0;815.2
"CUST-5127";"Female";"3. Senior (51+)";"West";65;"One year";77.23;1;71.4;0;5019.95
"CUST-5128";"Female";"3. Senior (51+)";"South";39;"Monthly";65.53;0;98.64;1;2555.67
"CUST-5129";"Male";"3. Senior (51+)";"North";9;"One year";88.88;0;58.05;0;799.92
"CUST-5130";"Female";"3. Senior (51+)";"West";25;"Monthly";74.81;0;57.71;1;1870.25
"CUST-5131";"Female";"3. Senior (51+)";"South";53;"Two year";116.32;1;87.01;0;6164.96
"CUST-5132";"Female";"3. Senior (51+)";"South";10;"Monthly";39.78;3;57.39;0;397.8
"CUST-5133";"Female";"3. Senior (51+)";"West";8;"Two year";39.92;0;75.77;0;319.36
"CUST-5134";"Non-binary";"2. Adult (31-50)";"North";12;"Monthly";62.0;0;98.95;0;744.0
"CUST-5135";"Male";"1. Young Adult (18-30)";"West";14;"One year";115.91;0;50.47;1;1622.74
"CUST-5136";"Male";"3. Senior (51+)";"West";33;"Monthly";89.89;3;54.53;1;2966.37
"CUST-5137";"Female";"3. Senior (51+)";"South";49;"One year";111.15;0;89.91;1;5446.35
"CUST-5138";"Non-binary";"1. Young Adult (18-30)";"North";30;"One year";99.6;3;57.44;0;2988.0
"CUST-5139";"Male";"3. Senior (51+)";"West";4;"Two year";99.16;2;46.91;1;396.64
"CUST-5140";"Female";"2. Adult (31-50)";"North";8;"Two year";28.22;0;55.14;0;225.76
"CUST-5141";"Male";"3. Senior (51+)";"North";28;"Monthly";93.76;3;80.03;1;2625.28
"CUST-5142";"Male";"1. Young Adult (18-30)";"North";60;"Two year";33.07;2;67.88;0;1984.2
"CUST-5143";"Male";"3. Senior (51+)";"North";22;"Monthly";98.9;0;58.01;0;2175.8
"CUST-5144";"Male";"1. Young Adult (18-30)";"West";54;"One year";69.62;0;71.16;0;3759.48
"CUST-5145";"Female";"2. Adult (31-50)";"West";15;"One year";53.98;3;56.29;0;809.7
"CUST-5146";"Non-binary";"1. Young Adult (18-30)";"West";2;"Monthly";23.53;0;42.67;1;47.06
"CUST-5147";"Female";"2. Adult (31-50)";"East";68;"Monthly";55.94;0;57.81;0;3803.92
"CUST-5148";"Female";"3. Senior (51+)";"South";67;"Monthly";103.38;0;69.79;0;6926.46
"CUST-5149";"Male";"1. Young Adult (18-30)";"East";36;"Monthly";23.24;2;49.15;1;836.64
"CUST-5150";"Male";"1. Young Adult (18-30)";"North";37;"Monthly";55.13;0;54.96;0;2039.81
"CUST-5151";"Female";"2. Adult (31-50)";"East";1;"One year";34.32;0;43.21;1;34.32
"CUST-5152";"Female";"3. Senior (51+)";"West";12;"One year";45.21;0;54.82;0;542.52
"CUST-5153";"Female";"2. Adult (31-50)";"North";33;"Monthly";110.07;0;22.44;1;3632.31
"CUST-5154";"Female";"2. Adult (31-50)";"South";71;"Monthly";92.17;1;37.76;0;6544.07
"CUST-5155";"Female";"3. Senior (51+)";"West";30;"Monthly";27.8;10;31.63;1;834.0
"CUST-5156";"Male";"2. Adult (31-50)";"East";41;"One year";103.19;0;51.63;0;4230.79
"CUST-5157";"Non-binary";"3. Senior (51+)";"West";11;"Two year";102.39;3;59.86;0;1126.29
"CUST-5158";"Male";"2. Adult (31-50)";"South";2;"Two year";110.58;3;42.67;0;221.16
"CUST-5159";"Male";"2. Adult (31-50)";"West";45;"Monthly";36.78;0;56.4;1;1655.1
"CUST-5160";"Male";"2. Adult (31-50)";"West";36;"Monthly";56.57;2;49.15;0;2036.52
"CUST-5161";"Non-binary";"2. Adult (31-50)";"North";37;"Monthly";81.24;0;54.96;1;3005.88
"CUST-5162";"Female";"3. Senior (51+)";"North";0;"Two year";97.59;0;44.44;1;0.0
"CUST-5163";"Non-binary";"3. Senior (51+)";"East";31;"Monthly";79.12;0;51.61;1;2452.72
"CUST-5164";"Male";"3. Senior (51+)";"South";11;"Two year";30.63;9;19.41;1;336.93
"CUST-5165";"Female";"1. Young Adult (18-30)";"North";61;"Monthly";52.19;0;74.32;1;3183.59
"CUST-5166";"Male";"3. Senior (51+)";"West";63;"One year";51.95;0;80.69;1;3272.85
"CUST-5167";"Female";"3. Senior (51+)";"North";2;"One year";31.0;0;42.67;0;62.0
"CUST-5168";"Male";"3. Senior (51+)";"South";62;"Monthly";46.69;3;14.49;1;2894.78
"CUST-5169";"Male";"3. Senior (51+)";"South";33;"Two year";119.46;0;81.94;0;3942.18
"CUST-5170";"Non-binary";"2. Adult (31-50)";"South";44;"Monthly";40.6;0;80.16;0;1786.4
"CUST-5171";"Non-binary";"3. Senior (51+)";"West";68;"Two year";31.14;2;93.46;0;2117.52
"CUST-5172";"Male";"2. Adult (31-50)";"South";28;"Two year";97.13;0;22.25;1;2719.64
"CUST-5173";"Male";"3. Senior (51+)";"West";72;"One year";43.3;0;48.79;0;3117.6
"CUST-5174";"Male";"3. Senior (51+)";"West";16;"Monthly";85.07;1;83.07;1;1361.12
"CUST-5175";"Female";"3. Senior (51+)";"East";6;"Two year";107.29;0;52.96;0;643.74
"CUST-5176";"Female";"3. Senior (51+)";"East";15;"One year";90.39;3;53.77;1;1355.85
"CUST-5177";"Non-binary";"3. Senior (51+)";"North";32;"Two year";64.65;0;28.21;1;2068.8
"CUST-5178";"Non-binary";"2. Adult (31-50)";"East";41;"One year";101.18;0;51.63;0;4148.38
"CUST-5179";"Female";"2. Adult (31-50)";"South";24;"Monthly";81.73;10;28.0;1;1961.52
"CUST-5180";"Male";"3. Senior (51+)";"South";64;"One year";89.72;0;49.79;1;5742.08
"CUST-5181";"Male";"1. Young Adult (18-30)";"East";63;"One year";40.65;0;54.89;0;2560.95
"CUST-5182";"Male";"3. Senior (51+)";"East";16;"One year";25.64;10;20.9;1;410.24
"CUST-5183";"Male";"1. Young Adult (18-30)";"East";26;"One year";29.68;0;37.33;0;771.68
"CUST-5184";"Male";"3. Senior (51+)";"North";21;"One year";84.75;0;55.93;1;1779.75
"CUST-5185";"Male";"3. Senior (51+)";"South";68;"One year";86.87;0;57.81;0;5907.16
"CUST-5186";"Non-binary";"3. Senior (51+)";"South";62;"Monthly";104.36;3;47.62;1;6470.32
"CUST-5187";"Female";"3. Senior (51+)";"West";12;"One year";111.69;2;65.3;1;1340.28
"CUST-5188";"Female";"2. Adult (31-50)";"West";22;"One year";42.59;0;92.81;0;936.98
"CUST-5189";"Female";"2. Adult (31-50)";"West";0;"Monthly";30.95;0;44.44;1;0.0
"CUST-5190";"Male";"2. Adult (31-50)";"North";14;"Monthly";79.13;9;16.09;1;1107.82
"CUST-5191";"Female";"3. Senior (51+)";"East";0;"One year";112.63;2;61.8;0;0.0
"CUST-5192";"Female";"3. Senior (51+)";"North";8;"Monthly";77.95;0;74.59;1;623.6
"CUST-5193";"Female";"1. Young Adult (18-30)";"East";2;"One year";44.3;0;42.67;0;88.6
"CUST-5194";"Female";"1. Young Adult (18-30)";"North";28;"Monthly";68.73;1;53.86;1;1924.44
"CUST-5195";"Female";"2. Adult (31-50)";"North";19;"One year";48.19;0;55.11;0;915.61
"CUST-5196";"Male";"3. Senior (51+)";"East";0;"Two year";65.91;1;57.849999999999994;0;0.0
"CUST-5197";"Male";"1. Young Adult (18-30)";"South";23;"Monthly";51.97;0;84.98;0;1195.31
"CUST-5198";"Female";"2. Adult (31-50)";"North";72;"One year";80.65;0;20.62;0;5806.8
"CUST-5199";"Male";"3. Senior (51+)";"North";59;"Monthly";80.29;0;10.31;0;4737.11
"CUST-5200";"Female";"3. Senior (51+)";"North";46;"Two year";108.87;0;92.52;0;5008.02
"CUST-5201";"Female";"3. Senior (51+)";"South";70;"One year";38.59;0;58.23;0;2701.3
"CUST-5202";"Female";"3. Senior (51+)";"North";40;"Two year";51.47;1;44.74;0;2058.8
"CUST-5203";"Male";"2. Adult (31-50)";"South";65;"Monthly";40.76;0;83.5;0;2649.4
"CUST-5204";"Male";"1. Young Adult (18-30)";"West";37;"Monthly";83.56;0;79.13;0;3091.72
"CUST-5205";"Female";"2. Adult (31-50)";"South";39;"Monthly";116.27;1;59.64;1;4534.53
"CUST-5206";"Female";"1. Young Adult (18-30)";"West";17;"Two year";100.9;0;56.0;0;1715.3
"CUST-5207";"Male";"3. Senior (51+)";"West";68;"Two year";31.81;0;41.61;0;2163.08
"CUST-5208";"Male";"3. Senior (51+)";"North";63;"Two year";41.7;0;54.89;0;2627.1
"CUST-5209";"Female";"3. Senior (51+)";"West";62;"Monthly";63.47;6;15.28;1;3935.14
"CUST-5210";"Non-binary";"4. Unkownn/Missing";"West";42;"Two year";23.74;0;85.35;0;997.08
"CUST-5211";"Male";"3. Senior (51+)";"South";42;"One year";32.75;0;36.19;0;1375.5
"CUST-5212";"Male";"2. Adult (31-50)";"West";63;"Two year";24.09;0;94.54;1;1517.67
"CUST-5213";"Male";"3. Senior (51+)";"North";46;"Monthly";53.59;2;45.78;1;2465.14
"CUST-5214";"Non-binary";"2. Adult (31-50)";"West";35;"One year";98.09;0;56.85;0;3433.15
"CUST-5215";"Non-binary";"1. Young Adult (18-30)";"North";14;"Monthly";70.5;0;11.29;1;987.0
"CUST-5216";"Female";"2. Adult (31-50)";"North";64;"Monthly";72.33;0;25.17;1;4629.12
"CUST-5217";"Male";"3. Senior (51+)";"West";48;"Monthly";89.7;1;59.96;0;4305.6
"CUST-5218";"Non-binary";"2. Adult (31-50)";"West";41;"Monthly";95.3;0;13.25;1;3907.3
"CUST-5219";"Female";"2. Adult (31-50)";"East";8;"Monthly";43.46;0;99.52;1;347.68
