CustomerID,Gender,Age,Geography,Tenure,Contract,MonthlyCharges,SupportTickets,UsageScore,Churn,TotalCharges
CUST-1104,F,21,West,26,2yr,22.2,,22.69,1,$577.2
CUST-1731,Male,72,South,21,Month-to-month,55.99,3.0,97.95,1,"$1,175.79"
CUST-1858,Male,22,West,12,One year,74.72,3.0,,0,$896.64
CUST-3599,Female,55,West,59,One year,104.47,,81.18,1,"$6,163.73"
CUST-5980,non-binary,21,South,31,One year,20.78,0.0,,0,$644.18
CUST-8763,Female,22,West,12,One year,39.79,,88.44,0,$477.48
CUST-2023,Male,46,East,8,Two year,61.02,3.0,,0,$488.16
CUST-3929,Female,42,North,49,One year,104.24,3.0,66.76,0,"$5,107.76"
CUST-8217,M,57,West,48,One year,35.85,3.0,,0,"$1,720.8"
CUST-10636,F,50,West,16,m2m,113.66,2.0,,0,"$1,818.56"
CUST-5170,non-binary,39,South,44,m2m,40.6,,80.16,0,"$1,786.4"
CUST-4873,Male,79,West,7,Month-to-month,64.56,3.0,,1,$451.92
CUST-3837,Male,71,North,21,Two year,29.16,0.0,,0,$612.36
CUST-9925,non-binary,36,West,60,One year,23.65,,65.82,0,"$1,419.0"
CUST-7847,Male,35,East,56,One year,52.05,,60.0,1,"$2,914.8"
CUST-8018,non-binary,52,West,34,Two year,99.94,3.0,49.51,0,"$3,397.96"
CUST-10447,M,40,North,21,2yr,88.41,1.0,89.98,0,"$1,856.61"
CUST-2918,F,250,South,61,Month-to-month,104.67,,59.57,1,"$6,384.87"
CUST-6021,Male,26,North,18,One year,48.97,0.0,,0,$881.46
CUST-9367,M,69,South,13,Month-to-month,93.55,2.0,33.59,0,"$1,216.15"
CUST-3635,Female,27,West,9,2yr,64.32,,,0,$578.88
CUST-2889,M,34,South,18,Two year,65.11,,14.03,0,"$1,171.98"
CUST-8126,non-binary,77,North,37,Two year,58.71,0.0,,1,"$2,172.27"
CUST-2161,Male,44,West,59,Two year,22.2,,46.57,0,"$1,309.8"
CUST-4857,Male,50,North,29,Month-to-month,100.46,,,1,"$2,913.34"
CUST-4285,non-binary,66,North,60,Two year,25.85,10.0,35.0,0,"$1,551.0"
CUST-1070,Male,75,West,35,Two year,32.23,1.0,97.98,0,"$1,128.05"
CUST-7445,Female,75,West,15,Month-to-month,68.48,,69.88,1,"$1,027.2"
CUST-9600,Male,71,South,1,Month-to-month,77.18,6.0,6.530000000000001,1,$77.18
CUST-5188,Female,41,West,22,1yr,42.59,,92.81,0,$936.98
CUST-7676,Male,27,North,5,Two year,97.44,,,0,$487.2
CUST-6396,F,32,North,53,2yr,112.97,3.0,,0,"$5,987.41"
CUST-6729,M,48,East,24,One year,58.92,0.0,79.09,0,"$1,414.08"
CUST-3556,Male,26,West,15,Month-to-month,69.95,,,0,"$1,049.25"
CUST-2784,Female,37,South,50,Month-to-month,34.14,1.0,,1,"$1,707.0"
CUST-3115,Male,32,North,10,Two year,45.82,,21.74,0,$458.2
CUST-10387,F,55,East,2,Month-to-month,95.26,0.0,40.66,1,$190.52
CUST-5712,Male,73,North,12,One year,101.42,2.0,,0,"$1,217.04"
CUST-10290,M,76,North,9,Month-to-month,22.37,3.0,,0,$201.33
CUST-3681,M,65,East,8,Month-to-month,53.47,10.0,29.93,1,$427.76
CUST-6822,Male,72,West,9,Month-to-month,47.62,1.0,77.62,1,$428.58
CUST-6563,Male,48,North,17,Month-to-month,105.27,,,0,"$1,789.59"
CUST-3222,Male,40,North,42,One year,92.73,0.0,67.68,0,"$3,894.66"
CUST-8979,M,44,North,56,Two year,51.96,,56.38,0,"$2,909.76"
CUST-5156,M,47,East,41,1yr,103.19,,,0,"$4,230.79"
CUST-4773,non-binary,35,East,64,One year,55.59,2.0,90.55,0,"$3,557.76"
CUST-8628,Female,68,West,54,One year,115.14,,74.73,0,"$6,217.56"
CUST-9148,non-binary,44,West,16,One year,115.59,2.0,85.0,1,"$1,849.44"
CUST-2539,F,48,South,10,One year,92.53,1.0,,0,$925.3
CUST-2463,Female,55,East,28,Month-to-month,62.63,3.0,,1,"$1,753.64"
CUST-6183,non-binary,21,West,68,One year,37.2,2.0,89.17,0,"$2,529.6"
CUST-3148,F,52,West,20,Month-to-month,22.09,2.0,61.38,0,$441.8
CUST-8605,Female,31,South,61,m2m,99.88,,63.36,0,"$6,092.68"
CUST-3836,Female,23,North,17,One year,74.69,,89.01,0,"$1,269.73"
CUST-4997,M,47,West,58,Two year,45.23,3.0,39.0,0,"$2,623.34"
CUST-4005,Male,47,East,61,Month-to-month,77.34,,,0,"$4,717.74"
CUST-10227,M,33,North,36,m2m,20.94,,95.37,1,$753.84
CUST-10443,Female,66,North,22,Month-to-month,48.96,1.0,,0,"$1,077.12"
CUST-6519,Male,58,North,44,One year,98.54,,,0,"$4,335.76"
CUST-10106,Male,54,North,12,Two year,67.53,,40.63,1,$810.36
CUST-7728,Female,78,North,10,One year,22.77,1.0,18.49,1,$227.7
CUST-10029,M,48,North,6,Month-to-month,69.23,,81.93,1,$415.38
CUST-4364,M,20,East,58,One year,98.54,,62.71,0,"$5,715.32"
CUST-8758,Female,61,West,12,Month-to-month,61.5,,,1,$738.0
CUST-7389,Female,45,West,27,m2m,38.41,,17.1,1,"$1,037.07"
CUST-9395,Female,19,North,46,m2m,99.24,3.0,98.47,1,"$4,565.04"
CUST-3636,Female,22,South,19,Month-to-month,55.98,,,0,"$1,063.62"
CUST-2945,Male,33,South,36,1yr,103.67,2.0,,1,"$3,732.12"
CUST-7630,M,61,West,13,Month-to-month,47.43,,,0,$616.59
CUST-2815,F,52,South,44,Month-to-month,93.88,6.0,20.17,0,"$4,130.72"
CUST-7170,Female,46,East,13,Two year,67.28,,,1,$874.64
CUST-3243,M,65,East,21,One year,99.81,2.0,,1,"$2,096.01"
CUST-2319,Male,51,South,8,Month-to-month,43.37,,,1,$346.96
CUST-6861,F,67,South,61,m2m,67.23,,97.77,0,"$4,101.03"
CUST-5077,F,37,North,65,Two year,75.43,2.0,25.79,0,"$4,902.95"
CUST-1161,F,52,West,64,Two year,103.01,,,0,"$6,592.64"
CUST-7844,non-binary,62,East,19,Month-to-month,97.51,0.0,,1,"$1,852.69"
CUST-10234,Male,56,West,34,Month-to-month,56.69,3.0,87.08,1,"$1,927.46"
CUST-2810,Female,78,West,14,Month-to-month,34.09,,,0,$477.26
CUST-6955,Male,79,East,29,Two year,54.32,,,0,"$1,575.28"
CUST-5248,non-binary,75,North,58,Month-to-month,108.76,,,1,"$6,308.08"
CUST-1637,F,77,South,38,2yr,82.52,,89.3,0,"$3,135.76"
CUST-9069,F,75,South,17,Month-to-month,57.89,0.0,,0,$984.13
CUST-8001,Female,73,South,52,One year,76.42,,68.35,0,"$3,973.84"
CUST-4869,F,68,North,50,One year,63.67,1.0,67.23,0,"$3,183.5"
CUST-3869,non-binary,77,North,19,Month-to-month,29.13,,,1,$553.47
CUST-3412,M,26,North,37,m2m,24.48,2.0,25.74,1,$905.76
CUST-8824,M,250,South,67,Month-to-month,78.19,,22.08,0,"$5,238.73"
CUST-5469,non-binary,47,North,47,Two year,79.86,0.0,,0,"$3,753.42"
CUST-6089,F,71,West,27,Two year,116.31,,70.63,1,"$3,140.37"
CUST-7352,non-binary,32,North,15,Month-to-month,86.48,,52.47,0,"$1,297.2"
CUST-4716,M,46,South,18,Month-to-month,44.37,2.0,25.77,1,$798.66
CUST-5015,Male,57,South,66,One year,100.27,,,1,"$6,617.82"
CUST-3901,non-binary,65,South,28,One year,87.8,,14.92,0,"$2,458.4"
CUST-5336,Female,38,North,15,m2m,111.98,,27.72,1,"$1,679.7"
CUST-1055,F,69,North,3,Month-to-month,47.88,,,1,$143.64
CUST-9359,non-binary,51,North,24,Month-to-month,52.86,0.0,,1,"$1,268.64"
CUST-4017,Male,41,North,8,One year,106.01,,,0,$848.08
CUST-8359,M,29,West,0,Month-to-month,43.65,9.0,19.42,1,$0.0
CUST-5050,M,69,West,55,One year,92.15,1.0,22.89,0,"$5,068.25"
CUST-2020,Male,36,West,30,Two year,35.76,,44.84,0,"$1,072.8"
CUST-8917,M,50,West,51,One year,110.52,2.0,,0,"$5,636.52"
CUST-6568,Male,74,North,67,One year,64.35,3.0,88.57,0,"$4,311.45"
CUST-2805,non-binary,59,West,62,Month-to-month,100.85,,,1,"$6,252.7"
CUST-7944,F,56,West,41,Month-to-month,116.8,3.0,,1,"$4,788.8"
CUST-2927,non-binary,73,North,55,Month-to-month,22.39,1.0,84.42,1,"$1,231.45"
CUST-6096,M,63,West,18,Month-to-month,99.73,,50.74,0,"$1,795.14"
CUST-7830,F,37,West,42,m2m,67.08,,,0,"$2,817.36"
CUST-5554,Male,57,West,3,Month-to-month,62.43,,,1,$187.29
CUST-10458,F,24,East,11,One year,53.32,3.0,43.69,0,$586.52
CUST-9282,M,33,West,23,Two year,85.78,,,0,"$1,972.94"
CUST-1676,Male,58,North,45,Month-to-month,22.05,,,0,$992.25
CUST-2470,Female,50,West,38,Month-to-month,34.02,,,0,"$1,292.76"
CUST-2738,F,62,West,20,Month-to-month,63.05,0.0,68.1,0,"$1,261.0"
CUST-3382,non-binary,50,North,17,One year,60.53,3.0,,0,"$1,029.01"
CUST-7713,Male,25,West,49,Month-to-month,98.59,,84.97,1,"$4,830.91"
CUST-5995,Female,28,West,58,Month-to-month,25.47,,,1,"$1,477.26"
CUST-8274,F,18,East,21,2yr,52.05,2.0,,0,"$1,093.05"
CUST-3534,Female,-5,South,42,2yr,119.66,2.0,56.49,0,"$5,025.72"
CUST-7891,Male,50,West,14,Month-to-month,47.36,,,0,$663.04
CUST-4587,Male,40,West,44,2yr,48.82,,,0,"$2,148.08"
CUST-6000,F,80,East,15,Month-to-month,86.28,3.0,29.74,1,"$1,294.2"
CUST-2837,M,47,East,64,One year,109.68,1.0,50.53,0,"$7,019.52"
CUST-2530,Male,80,East,10,One year,42.37,1.0,33.8,0,$423.7
CUST-9539,Male,19,West,6,One year,36.15,,89.18,0,$216.9
CUST-10811,Male,62,East,43,1yr,106.48,1.0,42.31,0,"$4,578.64"
CUST-7684,Male,33,West,56,Month-to-month,66.27,,31.93,0,"$3,711.12"
CUST-8354,Female,58,South,70,Month-to-month,113.28,,,1,"$7,929.6"
CUST-10984,F,46,East,2,Month-to-month,73.39,,73.63,0,$146.78
CUST-10995,F,51,West,12,Month-to-month,30.85,,,1,$370.2
CUST-4470,Female,71,West,22,1yr,119.04,2.0,,1,"$2,618.88"
CUST-2428,F,48,West,39,2yr,107.11,,33.79,1,"$4,177.29"
CUST-3033,Female,37,West,1,Month-to-month,76.0,,25.07,1,$76.0
CUST-10694,Female,45,West,15,Month-to-month,64.41,,42.09,0,$966.15
CUST-6205,Female,29,West,62,Month-to-month,64.88,1.0,,0,"$4,022.56"
CUST-4255,Male,49,West,14,One year,71.18,,,0,$996.52
CUST-4571,M,41,North,40,Month-to-month,101.29,1.0,,1,"$4,051.6"
CUST-6929,M,18,South,22,Month-to-month,103.93,,40.27,1,"$2,286.46"
CUST-3273,F,28,West,40,One year,50.41,,,0,"$2,016.4"
CUST-8026,M,35,West,44,Month-to-month,110.59,,,0,"$4,865.96"
CUST-1946,non-binary,18,North,56,1yr,63.64,,,0,"$3,563.84"
CUST-7126,M,18,West,63,Two year,99.39,2.0,,0,"$6,261.57"
CUST-6219,F,77,West,22,Two year,102.89,0.0,35.53,0,"$2,263.58"
CUST-3395,M,49,North,6,Month-to-month,21.06,1.0,63.73,0,$126.36
CUST-7480,non-binary,80,West,49,Month-to-month,59.12,,67.83,0,"$2,896.88"
CUST-3281,non-binary,78,South,41,One year,81.13,0.0,,1,"$3,326.33"
CUST-2375,non-binary,66,West,17,Two year,95.48,1.0,95.0,0,"$1,623.16"
CUST-3776,Male,68,North,16,Month-to-month,99.19,,79.06,0,"$1,587.04"
CUST-2634,non-binary,54,West,7,One year,76.53,,40.22,0,$535.71
CUST-6223,M,36,North,71,One year,74.04,,,0,"$5,256.84"
CUST-10720,F,30,South,69,One year,58.76,0.0,89.0,0,"$4,054.44"
CUST-9638,Female,-5,North,19,Month-to-month,73.58,1.0,,1,"$1,398.02"
CUST-7726,non-binary,26,North,5,Two year,119.6,3.0,24.840000000000003,1,$598.0
CUST-7922,F,73,North,9,m2m,68.43,,,0,$615.87
CUST-3149,non-binary,65,West,37,Month-to-month,65.87,0.0,,1,"$2,437.19"
CUST-6138,M,-5,South,6,Month-to-month,77.37,,,0,$464.22
CUST-9549,Female,79,West,31,Month-to-month,65.48,,,0,"$2,029.88"
CUST-7333,F,44,South,17,One year,67.03,0.0,83.5,0,"$1,139.51"
CUST-9369,F,39,South,45,1yr,95.64,2.0,77.01,0,"$4,303.8"
CUST-7049,non-binary,70,West,33,One year,69.57,1.0,32.62,0,"$2,295.81"
CUST-1623,Male,66,East,60,Month-to-month,47.01,,14.1,1,"$2,820.6"
CUST-9639,Female,79,South,50,Month-to-month,60.43,,,0,"$3,021.5"
CUST-5819,non-binary,69,West,66,One year,103.98,,,0,"$6,862.68"
CUST-2188,non-binary,35,North,34,m2m,61.07,,59.89,1,"$2,076.38"
CUST-3147,non-binary,26,West,8,One year,109.38,,,0,$875.04
CUST-6717,Male,34,West,44,One year,72.3,0.0,,0,"$3,181.2"
CUST-2749,Male,-5,West,10,One year,86.04,,,0,$860.4
CUST-10531,Male,49,West,25,m2m,77.25,,38.49,0,"$1,931.25"
CUST-6480,Female,22,West,45,1yr,52.94,,51.08,0,"$2,382.3"
CUST-5730,non-binary,52,South,35,Month-to-month,27.51,3.0,85.44,1,$962.85
CUST-8670,Male,46,North,69,m2m,92.53,9.0,35.5,1,"$6,384.57"
CUST-7745,F,49,South,30,One year,117.45,4.0,36.36,0,"$3,523.5"
CUST-4899,F,63,West,40,Month-to-month,58.87,1.0,81.89,1,"$2,354.8"
CUST-10634,Male,75,North,72,One year,74.48,,,0,"$5,362.56"
CUST-7540,F,65,South,25,Two year,90.92,2.0,81.76,0,"$2,273.0"
CUST-8185,Female,39,West,14,One year,104.08,,,0,"$1,457.12"
CUST-4585,Female,48,North,6,Month-to-month,110.5,,,0,$663.0
CUST-2317,Male,19,North,50,Month-to-month,103.98,,,1,"$5,199.0"
CUST-5070,non-binary,41,North,21,Month-to-month,64.83,,,0,"$1,361.43"
CUST-6643,non-binary,68,North,63,Month-to-month,107.92,,,0,"$6,798.96"
CUST-4427,non-binary,29,South,29,Month-to-month,54.98,1.0,,1,"$1,594.42"
CUST-3013,Male,74,South,27,Month-to-month,96.58,6.0,33.11,1,"$2,607.66"
CUST-2981,Female,75,West,46,Two year,93.22,,,0,"$4,288.12"
CUST-4927,Female,58,South,13,One year,88.5,3.0,71.67,0,"$1,150.5"
CUST-1026,F,80,North,19,One year,76.93,3.0,,0,"$1,461.67"
CUST-6187,Female,52,West,36,Month-to-month,53.47,,68.73,1,"$1,924.92"
CUST-10484,F,45,North,65,Two year,95.22,,70.98,0,"$6,189.3"
CUST-9214,Male,71,West,57,Two year,23.36,2.0,74.11,0,"$1,331.52"
CUST-5750,non-binary,73,West,62,Month-to-month,71.84,,,0,"$4,454.08"
CUST-4025,non-binary,33,East,36,One year,29.93,,,0,"$1,077.48"
CUST-10784,F,57,North,68,Month-to-month,82.17,,,0,"$5,587.56"
CUST-1885,Female,-5,South,14,One year,103.23,,22.06,0,"$1,445.22"
CUST-6894,Male,24,South,19,Two year,93.26,,76.67,0,"$1,771.94"
CUST-7520,M,38,West,53,Month-to-month,57.15,,11.95,1,"$3,028.95"
CUST-2698,non-binary,59,West,71,Month-to-month,104.82,1.0,57.62,1,"$7,442.22"
CUST-8036,Male,23,North,18,Two year,69.75,,28.97,0,"$1,255.5"
CUST-2349,Male,63,East,15,Month-to-month,109.56,2.0,76.09,0,"$1,643.4"
CUST-6918,Male,77,East,65,Two year,119.43,,41.56,0,"$7,762.95"
CUST-1140,M,-5,South,17,One year,80.18,,12.46,0,"$1,363.06"
CUST-3693,Male,57,North,16,Two year,34.74,,,0,$555.84
CUST-9125,Female,53,East,69,2yr,105.4,3.0,74.74,1,"$7,272.6"
CUST-7603,Male,250,South,62,Two year,64.0,0.0,91.72,0,"$3,968.0"
CUST-5716,Male,33,North,18,Month-to-month,109.49,,,0,"$1,970.82"
CUST-2711,M,62,West,63,Month-to-month,27.26,1.0,,0,"$1,717.38"
CUST-4311,non-binary,66,East,41,2yr,42.75,,,0,"$1,752.75"
CUST-6698,non-binary,53,West,66,Month-to-month,95.91,,49.2,0,"$6,330.06"
CUST-10926,M,24,South,10,Month-to-month,64.7,,,0,$647.0
CUST-6351,Female,51,North,1,2yr,84.67,3.0,,0,$84.67
CUST-2829,Female,27,North,49,Month-to-month,78.02,,,0,"$3,822.98"
CUST-6015,non-binary,64,North,70,One year,73.67,,,0,"$5,156.9"
CUST-5663,M,18,North,69,Two year,71.46,,77.11,1,"$4,930.74"
CUST-4516,Female,40,East,70,One year,85.67,,,1,"$5,996.9"
CUST-3486,F,55,West,45,Two year,75.73,1.0,87.22,0,"$3,407.85"
CUST-6617,Female,20,North,35,One year,41.74,,,0,"$1,460.9"
CUST-2832,F,51,West,71,Two year,20.5,,,0,"$1,455.5"
CUST-3392,M,30,South,16,Month-to-month,53.52,0.0,,0,$856.32
CUST-10018,M,43,South,29,2yr,112.43,1.0,,1,"$3,260.47"
CUST-2712,F,29,North,43,One year,88.35,,12.17,1,"$3,799.05"
CUST-6417,Female,24,North,3,Month-to-month,116.05,,,1,$348.15
CUST-7300,Male,60,South,10,One year,102.92,2.0,,1,"$1,029.2"
CUST-5961,F,25,West,5,m2m,70.65,4.0,33.78,1,$353.25
CUST-4023,M,67,North,38,Month-to-month,23.54,,,1,$894.52
CUST-6987,Female,33,South,22,Month-to-month,51.58,2.0,,0,"$1,134.76"
CUST-3562,Female,61,West,10,Month-to-month,99.32,,,0,$993.2
CUST-10834,Male,250,North,22,One year,65.98,2.0,,0,"$1,451.56"
CUST-1106,M,61,West,51,Two year,103.25,,,0,"$5,265.75"
CUST-3932,Female,67,East,32,2yr,53.23,,61.19,1,"$1,703.36"
CUST-9284,F,43,North,18,Month-to-month,25.72,1.0,,1,$462.96
CUST-7874,F,32,North,13,One year,86.16,6.0,23.87,1,"$1,120.08"
CUST-4597,F,-5,West,39,One year,28.36,,,0,"$1,106.04"
CUST-3794,Female,73,South,25,Month-to-month,22.5,,19.71,1,$562.5
CUST-3073,F,34,West,29,Month-to-month,29.02,,12.75,1,$841.58
CUST-9445,non-binary,58,North,28,One year,42.37,,87.19,0,"$1,186.36"
CUST-4762,F,74,North,21,Month-to-month,92.09,,,0,"$1,933.89"
CUST-3806,F,50,West,50,Month-to-month,61.21,,,0,"$3,060.5"
CUST-6378,F,43,West,6,Two year,86.65,,,0,$519.9
CUST-8534,non-binary,28,South,51,Two year,56.99,3.0,97.25,0,"$2,906.49"
CUST-8127,non-binary,48,West,44,One year,76.27,2.0,,0,"$3,355.88"
CUST-4045,Male,34,North,16,One year,33.49,3.0,,1,$535.84
CUST-6686,M,20,South,72,Month-to-month,106.05,,79.74,1,"$7,635.6"
CUST-7532,Female,37,North,68,One year,94.4,,,0,"$6,419.2"
CUST-7409,M,48,West,22,Two year,109.74,,,1,"$2,414.28"
CUST-1145,non-binary,76,West,56,Month-to-month,27.36,,,0,"$1,532.16"
CUST-1636,non-binary,57,North,49,Month-to-month,61.32,,,1,"$3,004.68"
CUST-9287,M,60,East,1,One year,106.0,9.0,28.03,1,$106.0
CUST-5269,F,27,North,32,Month-to-month,55.8,,,0,"$1,785.6"
CUST-2969,M,79,North,69,Month-to-month,86.01,2.0,42.91,0,"$5,934.69"
CUST-7748,Male,28,North,44,One year,28.76,,,0,"$1,265.44"
CUST-2727,M,63,North,36,Month-to-month,28.88,,58.06,1,"$1,039.68"
CUST-10792,Female,250,East,63,Month-to-month,89.66,10.0,36.14,1,"$5,648.58"
CUST-4325,Male,46,West,52,1yr,100.82,,65.18,0,"$5,242.64"
CUST-8843,F,42,North,25,Month-to-month,32.78,,,0,$819.5
CUST-1582,Male,38,South,28,Month-to-month,78.45,,,1,"$2,196.6"
CUST-6794,F,28,West,11,Month-to-month,118.42,,67.04,1,"$1,302.62"
CUST-8559,F,71,West,72,Month-to-month,56.53,,,1,"$4,070.16"
CUST-5305,Male,37,North,49,m2m,35.33,3.0,40.04,1,"$1,731.17"
CUST-1927,non-binary,40,West,26,Month-to-month,61.02,,,0,"$1,586.52"
CUST-2728,F,18,East,26,One year,88.5,,,0,"$2,301.0"
CUST-8437,M,38,East,5,Month-to-month,107.91,0.0,,1,$539.55
CUST-5272,M,76,West,57,Month-to-month,63.3,1.0,91.39,0,"$3,608.1"
CUST-10849,non-binary,73,East,66,1yr,41.41,,,0,"$2,733.06"
CUST-10708,Female,22,West,61,m2m,56.92,3.0,,1,"$3,472.12"
CUST-5418,non-binary,20,North,5,One year,87.04,,26.759999999999998,1,$435.2
CUST-8681,M,50,West,0,One year,102.8,,27.189999999999998,1,$0.0
CUST-7055,F,52,West,71,Month-to-month,103.22,2.0,,0,"$7,328.62"
CUST-3839,Male,20,North,35,1yr,32.65,4.0,25.34,0,"$1,142.75"
CUST-2641,non-binary,39,South,44,Month-to-month,28.11,0.0,,0,"$1,236.84"
CUST-1643,M,56,North,53,Month-to-month,60.6,,,0,"$3,211.8"
CUST-3112,non-binary,59,West,24,Two year,27.23,3.0,43.53,1,$653.52
CUST-7190,non-binary,47,West,50,One year,76.75,,88.75,1,"$3,837.5"
CUST-2145,M,40,East,44,Month-to-month,31.75,,97.87,0,"$1,397.0"
CUST-1865,non-binary,50,South,16,One year,28.52,,,1,$456.32
CUST-6984,M,52,West,7,One year,24.95,,73.35,0,$174.65
CUST-1238,Female,67,South,45,Month-to-month,52.21,3.0,55.55,1,"$2,349.45"
CUST-10151,Male,44,South,40,One year,76.57,3.0,,0,"$3,062.8"
CUST-7451,Male,49,West,72,Month-to-month,80.01,2.0,29.71,1,"$5,760.72"
CUST-7156,F,59,South,12,One year,116.48,0.0,,1,"$1,397.76"
CUST-2283,non-binary,45,South,72,Month-to-month,66.18,2.0,60.85,0,"$4,764.96"
CUST-7032,non-binary,64,East,19,2yr,36.11,0.0,,0,$686.09
CUST-1613,M,28,South,68,One year,76.28,,,0,"$5,187.04"
CUST-10215,M,53,North,50,m2m,103.33,1.0,61.98,1,"$5,166.5"
CUST-10739,Female,39,North,34,One year,86.43,2.0,,0,"$2,938.62"
CUST-10246,non-binary,27,West,61,m2m,114.74,,56.92,1,"$6,999.14"
CUST-8070,Male,22,North,9,Two year,78.61,,,0,$707.49
CUST-8796,M,32,South,64,Month-to-month,36.47,3.0,,1,"$2,334.08"
CUST-6755,M,45,West,47,Month-to-month,72.91,,,0,"$3,426.77"
CUST-8740,F,65,East,49,One year,73.49,,65.72,0,"$3,601.01"
CUST-10815,Female,59,North,59,m2m,119.6,1.0,,1,"$7,056.4"
CUST-7317,F,72,North,56,One year,41.71,3.0,74.49,0,"$2,335.76"
CUST-5171,non-binary,70,West,68,Two year,31.14,2.0,93.46,0,"$2,117.52"
CUST-6130,non-binary,51,West,67,One year,66.06,,69.99,0,"$4,426.02"
CUST-1513,F,72,East,40,Month-to-month,97.24,,,0,"$3,889.6"
CUST-9885,non-binary,38,West,35,Month-to-month,80.11,2.0,88.12,0,"$2,803.85"
CUST-1989,Female,64,South,23,m2m,27.65,,31.5,1,$635.95
CUST-7161,Male,77,South,44,Two year,59.16,,78.47,0,"$2,603.04"
CUST-9197,non-binary,39,North,48,m2m,25.82,0.0,95.5,0,"$1,239.36"
CUST-5761,F,21,North,12,One year,60.98,7.0,11.34,1,$731.76
CUST-2982,non-binary,68,South,66,One year,49.06,1.0,,0,"$3,237.96"
CUST-6148,non-binary,36,South,11,m2m,73.43,3.0,54.1,0,$807.73
CUST-7965,Female,51,East,33,Month-to-month,94.83,,,1,"$3,129.39"
CUST-9198,F,54,North,5,One year,61.16,3.0,69.37,0,$305.8
CUST-8516,M,23,East,63,One year,34.12,1.0,69.94,0,"$2,149.56"
CUST-10420,Female,56,West,10,Two year,50.97,,64.12,0,$509.7
CUST-4380,F,53,West,59,2yr,30.32,3.0,,0,"$1,788.88"
CUST-4260,M,79,North,3,Month-to-month,51.09,,27.369999999999997,0,$153.27
CUST-6282,non-binary,20,South,62,Month-to-month,88.96,,,1,"$5,515.52"
CUST-2269,Male,33,West,36,One year,98.08,8.0,17.38,0,"$3,530.88"
CUST-2637,F,71,South,39,Month-to-month,41.92,,,0,"$1,634.88"
CUST-4247,non-binary,27,West,13,One year,113.05,0.0,94.88,0,"$1,469.65"
CUST-5695,Female,23,East,33,m2m,92.49,,,0,"$3,052.17"
CUST-6740,Female,21,East,63,Month-to-month,82.28,3.0,,1,"$5,183.64"
CUST-1154,non-binary,61,South,69,1yr,48.86,1.0,,0,"$3,371.34"
CUST-8039,Female,29,South,54,Month-to-month,53.43,1.0,19.08,1,"$2,885.22"
CUST-3141,Female,44,North,28,Month-to-month,98.59,1.0,,1,"$2,760.52"
CUST-4874,non-binary,33,West,72,Month-to-month,63.66,,,1,"$4,583.52"
CUST-10603,non-binary,68,South,18,Month-to-month,24.09,,,0,$433.62
CUST-8096,non-binary,37,South,70,2yr,65.02,,,0,"$4,551.4"
CUST-4540,F,72,West,42,One year,61.34,,,0,"$2,576.28"
CUST-3075,M,69,West,72,m2m,84.17,,,0,"$6,060.24"
CUST-2807,Female,63,West,30,Month-to-month,82.19,1.0,,0,"$2,465.7"
CUST-6274,F,65,East,27,Month-to-month,95.81,3.0,,0,"$2,586.87"
CUST-6647,non-binary,34,South,72,m2m,111.5,,,1,"$8,028.0"
CUST-2661,Male,19,South,30,Month-to-month,88.43,0.0,,0,"$2,652.9"
CUST-3767,Male,-5,West,51,1yr,30.11,,96.58,0,"$1,535.61"
CUST-8223,F,44,West,26,Two year,20.01,0.0,,0,$520.26
CUST-3595,M,-5,West,14,m2m,22.6,,82.85,0,$316.4
CUST-10463,Female,47,South,10,Two year,45.0,2.0,,0,$450.0
CUST-2338,Female,57,North,45,Month-to-month,62.49,,,1,"$2,812.05"
CUST-5144,Male,20,West,54,One year,69.62,,71.16,0,"$3,759.48"
CUST-8514,M,250,North,64,One year,115.31,1.0,,0,"$7,379.84"
CUST-2293,non-binary,59,South,65,Month-to-month,100.42,2.0,,1,"$6,527.3"
CUST-2852,non-binary,25,South,50,One year,53.63,,,0,"$2,681.5"
CUST-9191,M,47,North,0,Two year,111.42,0.0,,1,$0.0
CUST-9503,non-binary,73,South,23,Month-to-month,117.45,0.0,,0,"$2,701.35"
CUST-3876,non-binary,71,South,46,Two year,20.45,,48.53,0,$940.7
CUST-7515,non-binary,54,North,8,2yr,118.65,,,0,$949.2
CUST-4862,Female,50,North,14,Month-to-month,32.81,0.0,,0,$459.34
CUST-3951,M,59,South,9,Two year,87.69,,55.15,0,$789.21
CUST-8193,Female,45,South,53,Month-to-month,73.52,,59.99,0,"$3,896.56"
CUST-7366,Female,73,West,45,Month-to-month,24.71,6.0,29.02,1,"$1,111.95"
CUST-5518,non-binary,68,North,26,Month-to-month,106.33,,89.62,0,"$2,764.58"
CUST-8754,Female,53,South,21,One year,39.87,,60.41,0,$837.27
CUST-1844,Female,27,West,37,Two year,114.54,,81.42,1,"$4,237.98"
CUST-8451,F,40,West,11,Month-to-month,45.52,1.0,90.21,1,$500.72
CUST-6827,Female,41,South,26,Two year,36.83,,,0,$957.58
CUST-5627,Female,250,West,9,1yr,92.68,1.0,88.43,1,$834.12
CUST-7493,non-binary,37,North,54,Month-to-month,53.89,0.0,65.38,1,"$2,910.06"
CUST-1156,M,69,West,20,Month-to-month,102.34,,90.5,1,"$2,046.8"
CUST-2850,F,55,West,5,Month-to-month,31.12,3.0,60.18000000000001,0,$155.6
